"ITEM NAME","CAT","TYPE","MAJOR RCP","MINOR RCP","GAME-SPECIFIC TAGS","MOD-SPECIFIC TAGS","MOD-SPECIFIC TAGS","COLOR TAG"
"{{ModId}}_SakuraPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_SakuraSoda",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","soda_item","raffadax_beverage","raffadax_soda",
"{{ModId}}_SakuraTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_SakuraWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_Sakurayu",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_SakurayuKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_SakuyaHime",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_SalmonberryBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_SalmonberryCompote",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SalmonberryJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SalmonberryJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SalmonberryJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_SalmonberryLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SalmonberryPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_SalmonberryPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_SalmonberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_Salsa",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_food_item",,
"{{ModId}}_SaltVinegarChips",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_food_item",,
"{{ModId}}_SamaraFlour",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","flour_item","raffadax_baking_component",,
"{{ModId}}_SamaraKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_SamaraMilk",-6,"Animal Product","raffadax_object","raffadax_artisan_object","milk_item, plant_milk_item","raffadax_milk_item",,"color_white"
"{{ModId}}_SamaraTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_Sambuca",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_Sandalwood",-16,"Resource","raffadax_object","raffadax_fruittrees_object","forage_item","raffadax_resources",,"color_copper"
"{{ModId}}_SandalwoodBitters",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SandalwoodExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_SandDollar",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_fish_shop, forage_item, forage_item_beach","raffadax_beach_forage",,"color_sand"
"{{ModId}}_SandofChaos",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_mythic_item","raffadax_production_component",
"{{ModId}}_Sapphire",-2,"Mineral","raffadax_object","raffadax_artisan_object","forage_item","raffadax_gem",,"color_dark_blue"
"{{ModId}}_Sarsaparilla",-81,"Forage","raffadax_object","raffadax_crops_object","berry_item",,,"color_yellow_green"
"{{ModId}}_SarsaparillaBerry",-79,"Fruit","raffadax_object","raffadax_crops_object",,,,"color_black"
"{{ModId}}_SarsaparillaBerryBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_SarsaparillaBerryCompote",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SarsaparillaBerryJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SarsaparillaBerryJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SarsaparillaBerryJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_SarsaparillaBerryLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SarsaparillaBerryPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_SarsaparillaBerryPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_SarsaparillaBerryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_SarsaparillaExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_SarsaparillaJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SarsaparillaKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_SarsaparillaLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SarsaparillaSoda",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","soda_item","raffadax_beverage","raffadax_soda",
"{{ModId}}_SarsaparillaTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_Saskatoon",-79,"Fruit","raffadax_object","raffadax_fruittrees_object",,,,"color_dark_purple"
"{{ModId}}_SaskatoonBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_SaskatoonCompote",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SaskatoonJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SaskatoonJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SaskatoonJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_SaskatoonLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SaskatoonPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_SaskatoonPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_SaskatoonWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_SassafrasExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_SassafrasJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SassafrasKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_SassafrasRoot",-81,"Forage","raffadax_object","raffadax_fruittrees_object","herb_item",,,"color_brown"
"{{ModId}}_SassafrasTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_Sativa",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","adult_item","raffadax_humidor","raffadax_cannabis_item",
"{{ModId}}_SativaBud",-80,"Flower","raffadax_object","raffadax_crops_object","adult_item","raffadax_humidor","raffadax_cannabis_item","color_dark_green"
"{{ModId}}_SativaCannabutter",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","adult_item, butter_item","raffadax_puree","raffadax_cannabis_item",
"{{ModId}}_Sauerkraut",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_cooking_component",,
"{{ModId}}_Savory",-81,"Forage","raffadax_object","raffadax_crops_object","herb_item",,,"color_yellow_green"
"{{ModId}}_SavoryExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_SavoryJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SavoryKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_SavoryLeaves",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_milled_item",,
"{{ModId}}_SavoryLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SavoryTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_ScaleCloth",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cloth_item","raffadax_mythic_item","raffadax_cloth_item",
"{{ModId}}_Scallion",-75,"Vegetable","raffadax_object","raffadax_crops_object",,,,"color_lime"
"{{ModId}}_ScallionExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_ScallionJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_ScallionPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_cooking_component",,
"{{ModId}}_ScarletPoppy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_Schwarzbier",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_ale_item",,
"{{ModId}}_SCOBY",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","live_culture","raffadax_production_component",,
"{{ModId}}_ScotchBonnetChiliPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_ScotchBonnetJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_ScotchBonnetPepper",-75,"Vegetable","raffadax_object","raffadax_crops_object","chili_item",,,"color_orange"
"{{ModId}}_ScotchBonnetPepperExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_ScotchBonnetPepperJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_ScotchBonnetPepperSauce",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","sauce_item","raffadax_cooking_component",,
"{{ModId}}_ScotchWhisky",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SeaDragon",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_fish_shop, forage_item, forage_item_beach","raffadax_beach_forage",,"color_sea_green"
"{{ModId}}_SeaFanCoral",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_fish_shop, forage_item, forage_item_beach","raffadax_beach_forage",,"color_pink"
"{{ModId}}_SeaHeart",-81,"Forage","raffadax_object","raffadax_fruittrees_object","nut_item",,,"color_brown"
"{{ModId}}_SeaHeartButter",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","butter_item","raffadax_puree",,
"{{ModId}}_SeaHeartExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_SeaHeartMilk",-6,"Animal Product","raffadax_object","raffadax_artisan_object","milk_item, nut_milk_item
plant_milk_item","raffadax_milk_item",,"color_white"
"{{ModId}}_Seahorse",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_fish_shop, forage_item, forage_item_beach","raffadax_beach_forage",,"color_brown"
"{{ModId}}_SeaLily",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_fish_shop, forage_item, forage_item_beach","raffadax_beach_forage",,"color_salmon"
"{{ModId}}_SeasonoftheWitch",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_SeaStar",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_fish_shop, forage_item, forage_item_beach","raffadax_beach_forage",,"color_salmon"
"{{ModId}}_SeaweedExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_SeaweedFlakes",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_milled_item",,
"{{ModId}}_SeaweedJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_SeaweedKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_SeaweedPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_SeaweedTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_SeelieWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_divine_item","raffadax_divine_wine",
"{{ModId}}_Seltzer",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","soda_item","raffadax_beverage","raffadax_soda",
"{{ModId}}_SenchaGreenTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_SenchaKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_SenchaTeaLeaf",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_leaf","raffadax_tea_leaf",,
"{{ModId}}_SeraphFeather",-81,"Forage","raffadax_object","raffadax_artisan_object","feather_item","raffadax_divine_item",,"color_light_cyan"
"{{ModId}}_SerendipitTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_SerendipitTeaKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_SerendipitTeaLeaf",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_leaf","raffadax_tea_leaf",,
"{{ModId}}_SesameExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_SesameFlour",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","flour_item","raffadax_baking_component",,
"{{ModId}}_Shamrock",-81,"Forage","raffadax_object","raffadax_crops_object","category_sell_at_pierres_and_marnies, forage_item","raffadax_mythic_item","raffadax_nature_forage","color_yellow_green"
"{{ModId}}_Shandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_ale_item",,
"{{ModId}}_ShardsofBifrost",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_mythic_item","raffadax_production_component",
"{{ModId}}_SharkTooth",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_fish_shop, forage_item, forage_item_beach","raffadax_beach_forage",,"color_dark_gray"
"{{ModId}}_SheepButter",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","butter_item","raffadax_puree",,
"{{ModId}}_SheepCheese",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cheese_item","raffadax_cheese",,
"{{ModId}}_SheepMilk",-6,"Animal Product","raffadax_object","raffadax_artisan_object","milk_item","raffadax_milk_item",,"color_white"
"{{ModId}}_ShelledSamaras",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_milled_item",,
"{{ModId}}_ShelledSunflowerSeeds",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_milled_item",,
"{{ModId}}_Sherry",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_ShiningEverclear",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_ShirazMirage",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_ShisoExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_ShisoFlakes",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_milled_item",,
"{{ModId}}_ShisoJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_ShisoKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_ShisoLeaf",-81,"Forage","raffadax_object","raffadax_crops_object","herb_item",,,"color_dark_green"
"{{ModId}}_ShisoLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_ShisoPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_ShisoTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_Shochu",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SilverAntler",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_pierres_and_marnies, forage_item","raffadax_mythic_item","raffadax_nature_forage","color_iron"
"{{ModId}}_SilverBar",-15,"Resource","raffadax_object","raffadax_artisan_object",,"raffadax_resources",,"color_iron"
"{{ModId}}_SilverCoin",-2,"Mineral","raffadax_object","raffadax_artisan_object","forage_item","raffadax_treasure",,"color_iron"
"{{ModId}}_SilverFabric",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cloth_item","raffadax_mythic_item","raffadax_cloth_item",
"{{ModId}}_SilverFeather",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_fish_shop, forage_item, feather_item, forage_item_beach","raffadax_nature_forage",,"color_iron"
"{{ModId}}_SilverLeaf",-2,"Mineral","raffadax_object","raffadax_crops_object","forage_item","raffadax_treasure",,"color_iron"
"{{ModId}}_SilverOre",-15,"Resource","raffadax_object","raffadax_artisan_object","forage_item","raffadax_resources",,"color_iron"
"{{ModId}}_SimpleSyrup",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","syrup_item","raffadax_syrup",,
"{{ModId}}_Sirene",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cheese_item","raffadax_cheese",,
"{{ModId}}_SloeGin",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SloePlum",-79,"Fruit","raffadax_object","raffadax_fruittrees_object","forage_item",,,"color_dark_blue"
"{{ModId}}_SloePlumCompote",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SloePlumJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_SloePlumPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_SmokedAgave",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_kiln_item",,
"{{ModId}}_SnailShell",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_fish_shop, forage_item, forage_item_beach","raffadax_beach_forage",,"color_brown"
"{{ModId}}_SnowFabric",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cloth_item","raffadax_mythic_item","raffadax_cloth_item",
"{{ModId}}_SnowOwlFeather",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_pierres_and_marnies, forage_item, feather_item","raffadax_nature_forage",,"color_white"
"{{ModId}}_SnowPea",-75,"Vegetable","raffadax_object","raffadax_crops_object",,,,"color_white"
"{{ModId}}_SnowPeaJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_SnowYamJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_SodaPopRing",-20,"Trash","raffadax_object","raffadax_artisan_object",,"raffadax_trash",,
"{{ModId}}_Soju",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SolarDust",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_mythic_item","raffadax_production_component",
"{{ModId}}_SolarHoney",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","honey_item, mythic_honey","raffadax_mythic_item","raffadax_flow_honey",
"{{ModId}}_SolarHoneyJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_mythic_item","raffadax_preserves",
"{{ModId}}_SolarPouch",-8,"Crafting","raffadax_object","raffadax_artisan_object, 
raffadax_crafted_object","crafting_pouch","raffadax_production_component",,
"{{ModId}}_SolarWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_wine",
"{{ModId}}_Soma",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SoundofSilence",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_SourAle",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_ale_item",,
"{{ModId}}_SourAppleBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_SourAppleButter",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","butter_item","raffadax_puree",,
"{{ModId}}_SourAppleChips",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_food_item",,
"{{ModId}}_SourAppleCider",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_beverage","raffadax_cider",
"{{ModId}}_SourAppleCompote",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SourAppleJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SourAppleJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_SourAppleJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_SourApplePort",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SourAppleSchnapps",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_SourAppleSoda",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","soda_item","raffadax_beverage","raffadax_soda",
"{{ModId}}_SourAppleWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_SourCider",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_beverage","raffadax_cider",
"{{ModId}}_SourCream",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","sauce_item","raffadax_cooking_component",,
"{{ModId}}_SourCreamOnionChips",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_food_item",,
"{{ModId}}_SourCreamOnionDip",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_food_item",,
"{{ModId}}_SouthernSun",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_Soybean",-75,"Vegetable","raffadax_object","raffadax_crops_object","bean_item",,,"color_sand"
"{{ModId}}_SoybeanAquafaba",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_SoybeanOil",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","oil_item","raffadax_oil_item",,
"{{ModId}}_SoyMilk",-6,"Animal Product","raffadax_object","raffadax_artisan_object","milk_item, plant_milk_item","raffadax_milk_item",,"color_white"
"{{ModId}}_SoySauce",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","sauce_item","raffadax_cooking_component",,
"{{ModId}}_SpaceOddity",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_SpanglePortMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_mead",,
"{{ModId}}_SparklingAcaiWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingAlliumMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingAlliumWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingAllspiceWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingAncientFruitMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_mead",
"{{ModId}}_SparklingAncientFruitWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_wine",
"{{ModId}}_SparklingAnjouPearWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingAppleWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingApricotWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingArtemisiaMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingArtemisiaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBahidajWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
